0492143|ZOB West, Ulm|29|000000N|000000E|0000000|ZOB West, Ulm|29||N/A|1
0492152|Kiebingen Löwen, Rottenburg am Neckar|29|000000N|000000E|0000000|Kiebingen Löwen, Ro|29||N/A|1
0492579|Thalfingen Unterführung, Elchingen|29|000000N|000000E|0000000|Thalfingen Unterfüh|29||N/A|1
0492605|Bahnhof, Rammingen (Württ)|29|000000N|000000E|0000000|Bahnhof, Rammingen |29||N/A|1
0492612|Linde, Niederstotzingen|29|000000N|000000E|0000000|Linde, Niederstotzi|29||N/A|1
0492620|Bergenweiler Rathaus, Sontheim an der Brenz|29|000000N|000000E|0000000|Bergenweiler Rathau|29||N/A|1
0492904|Oberzell Bachbrücke, Ravensburg|29|000000N|000000E|0000000|Oberzell Bachbrücke|29||N/A|1
0492980|Weißenau Bahnübergang, Ravensburg|29|000000N|000000E|0000000|Weißenau Bahnüberga|29||N/A|1
0493017|BOB-Bahnhof, Weingarten (Württ)|29|000000N|000000E|0000000|BOB-Bahnhof, Weinga|29||N/A|1
0493515|Jugendherberge, Friedrichshafen|29|000000N|000000E|0000000|Jugendherberge, Fri|29||N/A|1
0493645|Niederbiegen Bahnhof, Baienfurt|29|000000N|000000E|0000000|Niederbiegen Bahnho|29||N/A|1
0493692|Franziskusplatz, Friedrichshafen|29|000000N|000000E|0000000|Franziskusplatz, Fr|29||N/A|1
0493699|Landratsamt, Friedrichshafen|29|000000N|000000E|0000000|Landratsamt, Friedr|29||N/A|1
0493808|Kehlen Schule, Meckenbeuren|29|000000N|000000E|0000000|Kehlen Schule, Meck|29||N/A|1
0496506|Kaiserstuhleck, Eichstetten am Kaiserstuhl|29|000000N|000000E|0000000|Kaiserstuhleck, Eic|29||N/A|1
0496509|Winzergenossenschaft, Sasbach am Kaiserstuhl|29|000000N|000000E|0000000|Winzergenossenschaf|29||N/A|1
0496510|Wyhler Straße, Sasbach am Kaiserstuhl|29|000000N|000000E|0000000|Wyhler Straße, Sasb|29||N/A|1
0496511|Breite, Riegel am Kaiserstuhl|29|000000N|000000E|0000000|Breite, Riegel am K|29||N/A|1
0496516|Königschaffhauser Straße, Endingen am Kaiserstuhl|29|000000N|000000E|0000000|Königschaffhauser S|29||N/A|1
0496517|Forchheimer Straße, Endingen am Kaiserstuhl|29|000000N|000000E|0000000|Forchheimer Straße,|29||N/A|1
0496533|Jechtingen Bahnhof, Sasbach am Kaiserstuhl|29|000000N|000000E|0000000|Jechtingen Bahnhof,|29||N/A|1
