1110635|Kassel Hauptfriedhof|Kassel Hauptfriedho|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1110636|Kassel Halitplatz|Kassel Halitplatz|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1110903|Mannheim Grenadierstrasse 3|Mannheim Grenadiers|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1111000|FŸssen, Bahnhof|FŸssen, Bahnhof|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1111001|FŸssen Pulvertrum|FŸssen Pulvertrum|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1111002|FŸssen Tirolerstrasse|FŸssen Tirolerstras|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1111003|FŸssen Ziegelwies|FŸssen Ziegelwies|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1111010|Niederselters, Bahnhof|Niederselters, Bahn|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1111026|Bad Camberg, Bahnhof|Bad Camberg, Bahnho|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1111030|Uffing am Staffelsee, Bahnhof|Uffing am Staffelse|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1111045|KŠfertal Boveristrasse|KŠfertal Boveristra|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1111072|Seckenheim Pforzheimerstrasse|Seckenheim Pforzhei|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1111077|Friesenheim RottstŸckerweg 3|Friesenheim RottstŸ|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1111078|Friesenheim Ammoniakstrasse 1|Friesenheim Ammonia|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1111080|Friesenheim Schopenhauerstr. 1|Friesenheim Schopen|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1111083|KŠfertal Wald|KŠfertal Wald|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1111084|KŠfertal Jugendverkehrschule 3|KŠfertal Jugendverk|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1111097|Ludwigshafen Kuttererstrasse 2|Ludwigshafen Kutter|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1111163|KŠfertal Bensheimerstrasse 2|KŠfertal Bensheimer|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1111172|Mannheim Grenadierstrasse 4|Mannheim Grenadiers|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1111174|Mannheim Landwehrstrasse 1|Mannheim Landwehrst|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1111175|Mannheim Ulmenweg 2|Mannheim Ulmenweg 2|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1111177|KŠfertal Frohe Arbeit 3|KŠfertal Frohe Arbe|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1111178|KŠfertal H.-Gutzmann-Schule 2|KŠfertal H.-Gutzman|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1111180|Kassel HollŠndische Strasse|Kassel HollŠndische|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1111181|Waldhof Anemonenweg 3|Waldhof Anemonenweg|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1111182|Waldhof FreilichtbŸhne 2|Waldhof FreilichtbŸ|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1111183|KŠfertal Carl-Benz-Bad 1|KŠfertal Carl-Benz-|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1111185|Waldhof Anemonenweg 2|Waldhof Anemonenweg|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1111187|KŠfertal Frohe Arbeit 2|KŠfertal Frohe Arbe|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1111363|Kassel HollŠndischer Platz/Uni|Kassel HollŠndische|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1111550|Kassel Wienerstrasse|Kassel Wienerstrass|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1112000|Freiburg (D), Hauptbhf/ZOB (3)|Freiburg (D), Haupt|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1113989|Telfs Lumma SandbŸhel|Telfs Lumma SandbŸh|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1113994|Bischofshofen F-Mohshammer-Pl.|Bischofshofen F-Moh|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1114016|Leins im Pitztal Alzerschritz|Leins im Pitztal Al|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1114017|Kematen in Tirol, Bahnhof|Kematen in Tirol, B|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1114018|Reutte i.T. Grossfeldstrasse|Reutte i.T. Grossfe|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1115043|Baiersbronn, Bahnhof|Baiersbronn, Bahnho|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1115346|Oggersheim Westlich B9|Oggersheim Westlich|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1115488|Wolfach, Bahnhof|Wolfach, Bahnhof|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1118105|Ludwigshafen BASF (Tor 3)|Ludwigshafen BASF (|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1118109|Friesenheim RottstŸckerweg 2|Friesenheim RottstŸ|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1118111|Friesenheim RottstŸckerweg 1|Friesenheim RottstŸ|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1118121|Friesenheim Schopenhauerstr. 2|Friesenheim Schopen|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1118268|Ludwigshafen BASF (Tor 1+2)|Ludwigshafen BASF (|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1118300|Ludwigshafen Pfalzbau 2|Ludwigshafen Pfalzb|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1118306|Ludwigshafen Rohrlachstrasse 2|Ludwigshafen Rohrla|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1118312|Mannheim Schloss 2|Mannheim Schloss 2|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1118342|Mannheim Hauptbahnhof 1|Mannheim Hauptbahnh|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1118361|Mannheim Rheinstrasse 1|Mannheim Rheinstras|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1118363|Mannheim Rosengarten|Mannheim Rosengarte|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1118368|Mannheim Tattersall|Mannheim Tattersall|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1118447|Oggersheim Hans-Warsch-Platz 2|Oggersheim Hans-War|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1118452|Oggersheim Zum guten Hirten|Oggersheim Zum gute|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1118454|Ludwigshafen Oppau Endstelle|Ludwigshafen Oppau |29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1118579|Waldhof Waldstrasse 3|Waldhof Waldstrasse|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1118581|Waldhof Waldstrasse 2|Waldhof Waldstrasse|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1120300|Gaggenau, Bahnhof|Gaggenau, Bahnhof|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1120315|Bischweier Bahnhofstrasse|Bischweier Bahnhofs|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1120343|Forbach Kirschbaumwesen|Forbach Kirschbaumw|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1120347|Marxzell, Bahnhof|Marxzell, Bahnhof|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1120888|Kuppenheim, Bahnhof|Kuppenheim, Bahnhof|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1121696|Karlsruhe Poststrasse|Karlsruhe Poststras|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1122679|Weisenbach Katz-Werke|Weisenbach Katz-Wer|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1123537|Baden-Baden Bahnhof|Baden-Baden Bahnhof|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1123543|Bretten, Bahnhof|Bretten, Bahnhof|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1123770|Forbach, Bahnhof|Forbach, Bahnhof|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1124288|Gernsbach, Bahnhof|Gernsbach, Bahnhof|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1131089|Berlin Messedamm/ZOB/ICC|Berlin Messedamm/ZO|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1134000|Berlin Brandenburgerplatz|Berlin Brandenburge|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1149001|Aulendorf, Bahnhof|Aulendorf, Bahnhof|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1149277|Salzburg Hbf, Lastenstrasse|Salzburg Hbf, Laste|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1150153|Elzach, Bahnhof|Elzach, Bahnhof|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1150216|Maximiliansau, Eisenbahnstr.|Maximiliansau, Eise|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1150219|Waldkirch (D), Bahnhof|Waldkirch (D), Bahn|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1161351|Rudersberg, Bahnhof|Rudersberg, Bahnhof|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1161412|Ditzingen, Bahnhof|Ditzingen, Bahnhof|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1161417|Renningen, Bahnhof|Renningen, Bahnhof|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1161569|Schorndorf (WŸrtt), Bahnhof|Schorndorf (WŸrtt),|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1161614|Stuttgart Zuffenhausen|Stuttgart Zuffenhau|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1164595|Schorndorf (WŸrtt) ZOB|Schorndorf (WŸrtt) |29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1170344|Schopfloch (Freudenstadt), Bhf|Schopfloch (Freuden|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1170973|Herrenberg ZOB/Bahnhofstrasse|Herrenberg ZOB/Bahn|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1171072|Lautenbach Hubacker, Bahnhof|Lautenbach Hubacker|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1171096|Ibach (D) Rathaus|Ibach (D) Rathaus|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1171365|Lautenbach Kreuz|Lautenbach Kreuz|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1171428|Lšcherberg Pflug|Lšcherberg Pflug|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1171699|Oberkirch (D), Kšhlersiedlung|Oberkirch (D), Kšhl|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1171879|Oppenau-Ramsbach BierhŠusle|Oppenau-Ramsbach Bi|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1171881|Ramsbach Rathaus|Ramsbach Rathaus|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1172029|Schiltach HŠberlesbrŸcke|Schiltach HŠberlesb|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1173438|Halbmeil Schulstrasse|Halbmeil Schulstras|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1175677|NŸrnberg PlŠrrer (U) (I)|NŸrnberg PlŠrrer (|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1175678|NŸrnberg PlŠrrer (U) (II)|NŸrnberg PlŠrrer (|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1178168|Fischingen LŠufelberghalle|Fischingen LŠufelbe|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1192080|Hamburg Baumwall|Hamburg Baumwall|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1192348|Kirchentellinsfurt, Bahnhof|Kirchentellinsfurt,|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1192605|Rammingen (WŸrtt), Bahnhof|Rammingen (WŸrtt), |29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1192771|Beimerstetten Bahnhofstrasse|Beimerstetten Bahnh|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1193241|Hamburg BredowbrŸcke|Hamburg BredowbrŸck|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1194782|Hamburg Baumwall (U)|Hamburg Baumwall (U|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1322002|Anzola|Anzola|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1322022|Crusinallo|Crusinallo|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1322055|Masera, Centro|Masera, Centro|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1322056|Megolo|Megolo|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1322087|Premia|Premia|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1322108|Villadossola, Centro|Villadossola, Centr|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1322118|San Domenico, bivio|San Domenico, bivio|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1322119|Trasquera|Trasquera|29|CET|000000N|000000E|||||N/A|||||1234567|1|AMA
1322120|San Domenico, paese|San Domenico, paese|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
2000676|Kajsazkaja|Kajsazkaja|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0079|Letnii|Letnii|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
2001265|Zavitaja|Zavitaja|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
2001360|Engozero|Engozero|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0080|St. Petersburg Moskovskij/Gl.|St. Petersburg Mosk|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
2003480|Aleksandrovskaia|Aleksandrovskaia|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
2004610|Kadui|Kadui|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
2004640|Babaevo|Babaevo|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
2005050|Kaliazin|Kaliazin|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
2005630|Staraia Russa|Staraia Russa|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0081|Loknia|Loknia|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0082|Suscevo|Suscevo|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0083|Dedovichi|Dedovichi|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0084|Solcy|Solcy|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0085|Bateckaia|Bateckaia|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0086|Rjev-Baltiiskii|Rjev-Baltiiskii|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0087|Nelidovo|Nelidovo|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0088|Zemcy|Zemcy|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0089|Zapadnaia Dvina|Zapadnaia Dvina|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0090|Velikie Luki|Velikie Luki|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0091|Sebej|Sebej|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0092|Pskov Passajirskii|Pskov Passajirskii|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0093|Pliussa|Pliussa|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0094|Ivangorod Narvskii|Ivangorod Narvskii|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0095|Kaliningrad Pas|Kaliningrad Pas|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
2014681|Tokari|Tokari|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0096|Elnia|Elnia|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
2017170|Golynki|Golynki|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0097|Iarcevo|Iarcevo|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0098|Safonovo|Safonovo|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
2017660|Riabcevo|Riabcevo|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0099|Roslavl 1|Roslavl 1|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
2017840|Dubrovka|Dubrovka|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0100|Moskva Paveleckaja|Moskva Paveleckaja|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0101|Moskva Savelovskaja|Moskva Savelovskaja|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0102|Volokolamsk|Volokolamsk|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0103|Briansk-Lgovskii|Briansk-Lgovskii|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0104|Briansk-Orlovskii|Briansk-Orlovskii|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0105|Komarichi|Komarichi|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0106|Dmitriev-Lgovskii|Dmitriev-Lgovskii|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0107|Arbuzovo|Arbuzovo|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0108|Lujki-Orlovskie|Lujki-Orlovskie|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0109|Konyshevka|Konyshevka|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0110|Lgov-Kievskii|Lgov-Kievskii|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0111|Scigry|Scigry|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0112|Cheremisinovo|Cheremisinovo|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0113|Kshen|Kshen|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0114|Tula-Viazemskaia|Tula-Viazemskaia|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
2021500|Skuratovo|Skuratovo|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0115|Uzlovaia 1|Uzlovaia 1|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
2024500|Sergach|Sergach|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
2024760|Alatyr|Alatyr|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0116|Nishnij-Novgorod Moskovsk|Nishnij-Novgorod Mo|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
2026021|Volga|Volga|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
2027170|Mosinskii|Mosinskii|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0117|Liubim|Liubim|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0118|Danilov|Danilov|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0119|Rybinsk-Passajirskii|Rybinsk-Passajirski|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
2051000|Bataisk|Bataisk|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0120|Shahtnaia|Shahtnaia|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0121|Novocherkassk|Novocherkassk|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
2051540|Eisk|Eisk|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
2051560|Staroscerbinovskaia|Staroscerbinovskaia|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0122|Kanevskaia|Kanevskaia|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0123|Briuhoveckaia|Briuhoveckaia|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0124|Krymskaia|Krymskaia|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0125|Abinskaia|Abinskaia|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0126|Ahtyrskaia|Ahtyrskaia|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0127|Ilskaia|Ilskaia|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0128|Severskaia|Severskaia|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0129|Goriachii Kliuch|Goriachii Kliuch|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
2052630|Temijbekskaia|Temijbekskaia|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
2053020|Armavir-Rostovskii|Armavir-Rostovskii|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
2053030|Armavir-Tuapsinskii|Armavir-Tuapsinskii|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0130|Lazarevskaia|Lazarevskaia|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0131|Belorechenskaia|Belorechenskaia|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
2053960|Alpatovo|Alpatovo|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0132|Artezian|Artezian|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
2058270|Bobrov|Bobrov|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0133|Evdakovo|Evdakovo|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0134|Millerovo|Millerovo|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0135|Kamenskaia|Kamenskaia|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
2058770|Belaia Kalitva|Belaia Kalitva|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
2059040|Grafskaia|Grafskaia|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0136|Griazi Voronejskie|Griazi Voronejskie|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0137|Kastornaia-Novaia|Kastornaia-Novaia|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0138|Kolodeznaia|Kolodeznaia|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0139|Kirsanov|Kirsanov|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0140|Bogoiavlensk|Bogoiavlensk|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
2060400|Aleksandro-Nevskaia|Aleksandro-Nevskaia|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
2060600|Kistendei|Kistendei|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0141|Vertunovskaia|Vertunovskaia|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
2060790|Tascilovka|Tascilovka|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
2061290|Aleksikovo|Aleksikovo|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0142|Archeda|Archeda|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0143|Ashuluk|Ashuluk|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0144|Saratov 1-Passajirskii|Saratov 1-Passajirs|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
2062550|Anisovka|Anisovka|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0145|Ershov|Ershov|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0146|Bashmakovo|Bashmakovo|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0147|Pachelma|Pachelma|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0148|Belinskaia|Belinskaia|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0149|Chaadaevka|Chaadaevka|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0150|Kuzneck|Kuzneck|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0151|Kliuchiki|Kliuchiki|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0152|Novospasskoe|Novospasskoe|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0153|Syzran-Gorod|Syzran-Gorod|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0154|Bezenchuk|Bezenchuk|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0155|Chapaevsk|Chapaevsk|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0156|Novokuibyshevskaia|Novokuibyshevskaia|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
2064330|Glotovka|Glotovka|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0157|Asha|Asha|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0158|Aksakovo|Aksakovo|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
2065680|Aksenovo|Aksenovo|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
2065750|Alekseevskaia|Alekseevskaia|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0159|Novootradnaia|Novootradnaia|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0160|Tolkai|Tolkai|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0161|Pohvistnevo|Pohvistnevo|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0162|Perm II|Perm II|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
2076760|Baskaia|Baskaia|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
2077420|Lobva|Lobva|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
2077820|Aliabevo|Aliabevo|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0163|Ekaterinburg-Passajirskii|Ekaterinburg-Passaj|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
2079320|Bogdanovich|Bogdanovich|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
2080460|Emanjelinsk|Emanjelinsk|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0164|Chebarkul|Chebarkul|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0165|Zlatoust|Zlatoust|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0166|Berdiaush|Berdiaush|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0167|Suleia|Suleia|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0168|Viazovaia|Viazovaia|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0169|Ust-Katav|Ust-Katav|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0170|Nikel (RU)|Nikel (RU)|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0171|Omsk-Passajirskii|Omsk-Passajirskii|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0172|Liubinskaia|Liubinskaia|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
2084000|Altaiskaia|Altaiskaia|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
2084430|Aleiskaia|Aleiskaia|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
20G0173|Novosibirsk-Glavnyi|Novosibirsk-Glavnyi|29|CET|000000N|000000E|||||RU|||||1234567|1|AMA
