UIC	738920	738920	738920			NVS
UIC	739443	739443	739443			NVS
UIC	739601	739601	739601			NVS
UIC	740149	740149	740149			NVS
UIC	741529	741529	741529			NVS
UIC	741682	741682	741682			NVS
UIC	742328	742328	742328			NVS
UIC	742343	742343	742343			NVS
UIC	745680	745680	745680			NVS
UIC	748217	748217	748217			NVS
UIC	750243	750243	750243			NVS
UIC	751619	751619	751619			NVS
UIC	751638	751638	751638			NVS
UIC	750935	750935	750935			NVS
UIC	751234	751234	751234			NVS
UIC	8003999	8003999	8003999			NVS
UIC	751317	751317	751317			NVS
UIC	751808	751808	751808			NVS
UIC	752087	752087	752087			NVS
UIC	752188	752188	752188			NVS
UIC	752796	752796	752796			NVS
UIC	755092	755092	755092			NVS
UIC	757775	757775	757775			NVS
UIC	784021	784021	784021			NVS
UIC	8007643	8007643	8007643			NVS
UIC	784668	784668	784668			NVS
UIC	800182	800182	800182			NVS
UIC	800999	800999	800999			NVS
UIC	801292	801292	801292			NVS
UIC	801345	801345	801345			NVS
UIC	808109	808109	808109			NVS
UIC	808145	808145	808145			NVS
UIC	808269	808269	808269			NVS
UIC	808008	808008	808008			NVS
UIC	808311	808311	808311			NVS
UIC	810193	810193	810193			NVS
UIC	810632	810632	810632			NVS
UIC	818281	818281	818281			NVS
UIC	826575	826575	826575			NVS
UIC	828437	828437	828437			NVS
UIC	829190	829190	829190			NVS
UIC	830171	830171	830171			NVS
UIC	830511	830511	830511			NVS
UIC	833594	833594	833594			NVS
UIC	833371	833371	833371			NVS
UIC	833856	833856	833856			NVS
UIC	836058	836058	836058			NVS
UIC	836556	836556	836556			NVS
UIC	837338	837338	837338			NVS
UIC	839422	839422	839422			NVS
UIC	845395	845395	845395			NVS
UIC	845409	845409	845409			NVS
UIC	845410	845410	845410			NVS
UIC	845415	845415	845415			NVS
UIC	845425	845425	845425			NVS
UIC	845426	845426	845426			NVS
UIC	845427	845427	845427			NVS
UIC	846775	846775	846775			NVS
UIC	846924	846924	846924			NVS
UIC	460255	460255	460255			NVS
UIC	855125	855125	855125			NVS
UIC	874095	874095	874095			NVS
UIC	875906	875906	875906			NVS
UIC	875912	875912	875912			NVS
UIC	876575	876575	876575			NVS
UIC	877050	877050	877050			NVS
UIC	878632	878632	878632			NVS
UIC	879128	879128	879128			NVS
UIC	882273	882273	882273			NVS
UIC	882617	882617	882617			NVS
UIC	882850	882850	882850			NVS
UIC	889801	889801	889801			NVS
UIC	889945	889945	889945			NVS
UIC	889948	889948	889948			NVS
UIC	889950	889950	889950			NVS
UIC	895167	895167	895167			NVS
UIC	895282	895282	895282			NVS
UIC	901388	901388	901388			NVS
UIC	902411	902411	902411			NVS
UIC	905129	905129	905129			NVS
UIC	907641	907641	907641			NVS
UIC	908724	908724	908724			NVS
UIC	908727	908727	908727			NVS
UIC	909466	909466	909466			NVS
UIC	915488	915488	915488			NVS
UIC	922107	922107	922107			NVS
UIC	922268	922268	922268			NVS
UIC	923953	923953	923953			NVS
UIC	924304	924304	924304			NVS
UIC	924462	924462	924462			NVS
UIC	924937	924937	924937			NVS
UIC	925844	925844	925844			NVS
UIC	925873	925873	925873			NVS
UIC	926845	926845	926845			NVS
