NVS	UIC	501570	501570	Zimmern Rössle, Imme	Zimmern Rössle, Imm	29	CET	475605N	084233E					DE						1
NVS	UIC	501604	501604	Hegne Kloster, Allen	Hegne Kloster, Allen	29	CET	474234N	090605E					DE						1
NVS	UIC	501627	501627	Rathaus, Mühlhausen-	Rathaus, Mühlhausen	29	CET	474836N	084835E					DE						1
NVS	UIC	501897	501897	Rathaus/Adler, Mühlh	Rathaus/Adler, Mühl	29	CET	474837N	084830E					DE						1
NVS	UIC	501770	501770	Möhringen Gänsäcker/	Möhringen Gänsäck	29	CET	475738N	084651E					DE						1
NVS	UIC	501780	501780	Vorstadt/Bahnhofstra	Vorstadt/Bahnhofstra	29	CET	480133N	085606E					DE						1
NVS	UIC	501796	501796	Abzw. Dietfurt/L277,	Abzw. Dietfurt/L277,	29	CET	480450N	090819E					DE						1
NVS	UIC	502029	502029	Wyhlen Hebelschule,	Wyhlen Hebelschule,	29	CET	473256N	074133E					DE						1
NVS	UIC	502035	502035	Grenzach Sparkasse,	Grenzach Sparkasse,	29	CET	473309N	073940E					DE						1
NVS	UIC	502054	502054	Unterdorf, Schwörsta	Unterdorf, Schwörst	29	CET	473526N	075156E					DE						1
NVS	UIC	502067	502067	Herten Bahnhofstraße	Herten Bahnhofstraß	29	CET	473304N	074417E					DE						1
NVS	UIC	502094	502094	Robert Bosch, Lörrac	Robert Bosch, Lörra	29	CET	473731N	074038E					DE						1
NVS	UIC	502137	502137	Feldberger Hof, Feld	Feldberger Hof, Feld	29	CET	475138N	080209E					DE						1
NVS	UIC	502138	502138	Hebelhof, Feldberg (	Hebelhof, Feldberg (	29	CET	475123N	080141E					DE						1
NVS	UIC	502147	502147	Busbahnhof, Todtnau	Busbahnhof, Todtnau	29	CET	474943N	075631E					DE						1
NVS	UIC	502191	502191	Hauingen Wiesenbrück	Hauingen Wiesenbrüc	29	CET	473824N	074141E					DE						1
