8301027	Ginosa	29	40,429306	16,891075	8301027	Ginosa	29		IT	1
8300441	Squinzano	29	40,439199	18,045886	8300441	Squinzano	29		IT	1
8301082	Capaccio-Roccadaspide	29	40,455007	15,01387	8301082	Capaccio-Roccadaspi	29		IT	1
8302382	Atena	29	40,456966	15,532123	8302382	Atena	29		IT	1
8300292	Taranto	29	40,483487	17,224314	8300292	Taranto	29		IT	1
8300437	S.Pietro Vernotico	29	40,488463	18,000926	8300437	S.Pietro Vernotico	29		IT	1
8302422	Polla	29	40,51273	15,495084	8302422	Polla	29		IT	1
8300323	Francavilla Fontana	29	40,523283	17,584752	8300323	Francavilla Fontana	29		IT	1
8302556	Grottaglie	29	40,529094	17,424401	8302556	Grottaglie	29		IT	1
8302568	Latiano	29	40,557949	17,717713	8302568	Latiano	29		IT	1
8302583	Mesagne	29	40,563162	17,801971	8302583	Mesagne	29		IT	1
8302380	Albano di Lucania	29	40,574688	16,021317	8302380	Albano di Lucania	29		IT	1
8302410	Massafra	29	40,583049	17,107991	8302410	Massafra	29		IT	1
8302426	Salandra-Grottole	29	40,583476	16,351646	8302426	Salandra-Grottole	29		IT	1
8302430	Trivigno	29	40,5886	15,997825	8302430	Trivigno	29		IT	1
8302417	Palagiano-Mottola	29	40,601614	17,065448	8302417	Palagiano-Mottola	29		IT	1
8300268	Sicignano degli Alburni	29	40,605465	15,291657	8300268	Sicignano degli Alb	29		IT	1
8300397	Battipaglia	29	40,605894	14,983259	8300397	Battipaglia	29		IT	1
8302416	Palagianello	29	40,606857	16,98455	8302416	Palagianello	29		IT	1
8302429	Tito	29	40,607352	15,698241	8302429	Tito	29		IT	1
8300294	Eboli	29	40,611206	15,05242	8300294	Eboli	29		IT	1
8301786	Montecorvino	29	40,616504	14,947076	8301786	Montecorvino	29		IT	1
8300291	Potenza Inferiore	29	40,630109	15,80655	8300291	Potenza Inferiore	29		IT	1
8301150	Ardara	29	40,632146	8,81851	8301150	Ardara	29		IT	1
8302420	Picerno	29	40,640163	15,641284	8302420	Picerno	29		IT	1
8301096	Pontecagnano	29	40,640412	14,872884	8301096	Pontecagnano	29		IT	1
8302385	Balvano-Ricigliano	29	40,649836	15,495463	8302385	Balvano-Ricigliano	29		IT	1
8301906	Ploaghe	29	40,661352	8,728069	8301906	Ploaghe	29		IT	1
8300269	Salerno	29	40,675308	14,772559	8300269	Salerno	29		IT	1
