OBB TH code,OBB TH name,OBB TH type,OBB latitude,OBB longitude,ACR TH code,ACR TH name,ACR TH type,PRESENT ON AMR DEMO?,STH country,ACR TH country,ACR_Station Mapped same country?
8301650,Lungavilla,railway,"45,050311","9,069291",8360183,LUNGAVILLA,railway,,IT,IT,
8300230,Piacenza,railway,"45,052101","9,706359",8300466,Piacenza,railway,,IT,IT,
8301570,Giarole,railway,"45,056019","8,560962",8384164,GIAROLE,railway,,IT,IT,
8302027,Rottofreno,railway,"45,060484","9,549374",8369476,ROTTOFRENO,railway,,IT,IT,
8300356,Torreberetti,railway,"45,060818","8,66072",8300062,Torreberetti,railway,,IT,IT,
8300001,Torino Porta Nuova,railway,"45,061003","7,677713",8300001,TORINO PORTA NUOVA,railway,,IT,IT,
8302157,Sarmato,railway,"45,063055","9,490217",8396722,SARMATO,railway,,IT,IT,
8302018,Romanore,railway,"45,063572","10,75101",8352047,ROMANORE,railway,,IT,IT,
8300042,Broni,railway,"45,066306","9,25876",8300104,Broni,railway,,IT,IT,
8396006,TORINO,city,"45,067432","7,672972",8300002,Turin,city,,IT,IT,
8381587,Grugliasco,railway,"45,068271","7,59918",8323318,GRUGLIASCO,railway,,IT,IT,
8300522,Torino Porta Susa,railway,"45,071833","7,665169",8334365,TORINO PORTA SUSA,railway,,IT,IT,
8300222,Ostiglia,railway,"45,072093","11,141103",8300450,Ostiglia,railway,,IT,IT,
8301173,Barbianello,railway,"45,072205","9,205388",8310855,BARBIANELLO,railway,,IT,IT,
8300934,Salbertrand,railway,"45,072444","6,887762",8309255,SALBERTRAND,railway,,IT,IT,
8301171,Bressana Argine,railway,"45,072792","9,137027",8317117,BRESSANA ARGINE,railway,,IT,IT,
8301899,Pinarolo Po,railway,"45,073514","9,170281",8346188,PINAROLO PO,railway,,IT,IT,
8300004,Bardonecchia,railway,"45,074669","6,70902",8300005,Bardonecchia,railway,,IT,IT,
8300238,Rovigo,railway,"45,076985","11,781064",8300488,Rovigo,railway,,IT,IT,
8302021,Rosta,railway,"45,077893","7,4617",8366561,ROSTA,railway,,IT,IT,
8300585,Collegno,railway,"45,078862","7,574302",8302056,Collegno,railway,,IT,IT,
8300383,Stradella,railway,"45,079519","9,300962",8300863,Stradella,railway,,IT,IT,
8300396,Arena Po,railway,"45,08202","9,360358",8345550,ARENA PO,railway,,IT,IT,
8300583,Avigliana,railway,"45,083171","7,403529",8300018,Avigliana,railway,,IT,IT,
8346045,Bardonecchia Confine,railway,"45,083786","6,710153",8327639,BARDONECCHIA CONFINE,railway,,IT,IT,
8300954,Bressana Bottarone,railway,"45,086509","9,110697",8300123,BRESSANA BOTTARONE,railway,,IT,IT,
8300584,Alpignano,railway,"45,090816","7,523003",8300184,Alpignano,railway,,IT,IT,
8301688,Mede,railway,"45,095171","8,742457",8312341,MEDE,railway,,IT,IT,
8303939,Torino Rebaudengo Fossata,railway,"45,098829","7,686201",8365048,TORINO REBAUDENGO FOSSATA,railway,,IT,IT,
8301038,Castelvetro,railway,"45,099169","9,982058",8300715,Castelvetro,railway,,IT,IT,
8302063,Sartirana,railway,"45,111684","8,670417",8357800,SARTIRANA,railway,,IT,IT,
8301513,Ferrera Lomellina,railway,"45,112237","8,862344",8314846,FERRERA LOMELLINA,railway,,IT,IT,
8300931,Chiomonte,railway,"45,117374","6,987808",8300012,Chiomonte,railway,,IT,IT,
8301637,Lomello,railway,"45,117559","8,799363",8396258,LOMELLO,railway,,IT,IT,
8300514,Torino Stura,railway,"45,121828","7,712608",8375485,TORINO STURA,railway,,IT,IT,
8301655,Marcaria,railway,"45,122222","10,532287",8315966,MARCARIA,railway,,IT,IT,
8367679,Levata,railway,"45,123182","10,759498",8385058,LEVATA,railway,,IT,IT,
8300933,Meana,railway,"45,123307","7,057896",8300015,Meana,railway,,IT,IT,
8300581,Piadena,railway,"45,123617","10,369761",8300165,Piadena,railway,,IT,IT,
8301226,Borgone,railway,"45,125352","7,236129",8300866,Borgone,railway,,IT,IT,
8300946,Zinasco Nuovo,railway,"45,125512","9,00463",8300092,ZINASCO NUOVO,railway,,IT,IT,
8300591,Susa,railway,"45,130933","7,019424",8306317,SUSA,railway,,IT,IT,
8301237,Bruzolo di Susa,railway,"45,130975","7,202502",8319631,BRUZOLO DI SUSA,railway,,IT,IT,
8302206,Stanghella,railway,"45,132217","11,749137",8378897,STANGHELLA,railway,,IT,IT,
8303940,Borgochiesanuova,railway,"45,133377","10,766326",8311032,BORGOCHIESANUOVA,railway,,IT,IT,
8300654,Casale Monferrato,railway,"45,133999","8,460143",8300031,CASALE MONFERRATO,railway,,IT,IT,
8300006,Bussoleno,railway,"45,139638","7,143576",8300007,Bussoleno,railway,,IT,IT,
8300935,Settimo,railway,"45,140072","7,769424",8300017,Settimo,railway,,IT,IT,
8301312,Castellucchio,railway,"45,141287","10,648095",8380349,CASTELLUCCHIO,railway,,IT,IT,
8300532,Cremona,railway,"45,143309","10,018276",8300134,Cremona,railway,,IT,IT,
8300940,Cava Carbonara,railway,"45,146551","9,070217",8300040,CAVA CARBONARA,railway,,IT,IT,
8301698,Mantova Frassine,railway,"45,150545","10,831095",8346887,MANTOVA FRASSINE,railway,,IT,IT,
8302343,Valle Lomellina,railway,"45,151207","8,686535",8306140,VALLE LOMELLINA,railway,,IT,IT,
8300054,Codogno,railway,"45,154878","9,701462",8300131,Codogno,railway,,IT,IT,
8302338,Villanova d'Ardenghi,railway,"45,156939","9,037192",8366165,VILLANOVA D'ARDENGHI,railway,,IT,IT,
8301454,Cava Tigozzi,railway,"45,156956","9,955218",8379144,CAVA TIGOZZI,railway,,IT,IT,
8301086,Corteolona,railway,"45,158037","9,375096",8339709,CORTEOLONA,railway,,IT,IT,
8300541,Mantova,railway,"45,158873","10,783407",8300299,Mantova,railway,,IT,IT,
8301352,Chignolo Po,railway,"45,159061","9,493244",8360293,CHIGNOLO PO,railway,,IT,IT,
8301713,Miradolo Terme,railway,"45,160292","9,450978",8363165,MIRADOLO TERME,railway,,IT,IT,
8301620,Lambrinia,railway,"45,161403","9,524016",8370184,LAMBRINIA,railway,,IT,IT,
8301205,Belgioioso,railway,"45,164612","9,316834",8384698,BELGIOIOSO,railway,,IT,IT,
8301715,Maleo,railway,"45,170199","9,755334",8383923,MALEO,railway,,IT,IT,
8301768,Morano sul Po,railway,"45,170663","8,366207",8399807,MORANO SUL PO,railway,,IT,IT,
8301115,Acquanegra Cremonese,railway,"45,172136","9,88872",8307540,ACQUANEGRA CREMONESE,railway,,IT,IT,
8301110,Albuzzano,railway,"45,172419","9,261883",8331744,ALBUZZANO,railway,,IT,IT,
8301181,Balzola,railway,"45,174103","8,400826",8388241,BALZOLA,railway,,IT,IT,
8301549,Gazzo di Bigarello,railway,"45,176691","10,894027",8369061,GAZZO DI BIGARELLO,railway,,IT,IT,
8300233,Nogara,railway,"45,180036","11,071028",8300470,Nogara,railway,,IT,IT,
8301970,Pizzighettone,railway,"45,181727","9,777239",8305810,PIZZIGHETTONE,railway,,IT,IT,
8300953,Casalpusterlengo,railway,"45,182536","9,653654",8300109,Casalpusterlengo,railway,,IT,IT,
8301223,Bonferraro,railway,"45,185715","11,00974",8347222,BONFERRARO,railway,,IT,IT,
8302120,Sanguinetto,railway,"45,188849","11,152474",8396115,SANGUINETTO,railway,,IT,IT,
8300049,Pavia,railway,"45,18897","9,144811",8300114,Pavia,railway,,IT,IT,
8300682,Legnago,railway,"45,18907","11,30468",8300230,Legnago,railway,,IT,IT,
8301521,Fontanetto Po,railway,"45,191224","8,188918",8335031,FONTANETTO PO,railway,,IT,IT,
8302357,Verolengo,railway,"45,193034","7,969506",8338256,VEROLENGO,railway,,IT,IT,
8300019,Chivasso,railway,"45,193474","7,889659",8300038,Chivasso,railway,,IT,IT,
8301429,Crescentino,railway,"45,194343","8,107297",8322750,CRESCENTINO,railway,,IT,IT,
8300966,Cerea,railway,"45,195879","11,214405",8300208,Cerea,railway,,IT,IT,
8301827,Olevano,railway,"45,212081","8,711865",8367706,OLEVANO,railway,,IT,IT,
8301164,Asola,railway,"45,217896","10,402117",8354022,ASOLA,railway,,IT,IT,
8300684,Este,railway,"45,220959","11,662923",8302402,Este,railway,,IT,IT,
8301821,Ospedaletto Euganeo,railway,"45,22183","11,606563",8304982,Ospedaletto Euganeo,railway,,IT,IT,
8302143,Saletto,railway,"45,222723","11,535075",8307052,Saletto,railway,,IT,IT,
8302095,Secugnago,railway,"45,223209","9,586843",8370733,SECUGNAGO,railway,,IT,IT,
8300683,Montagnana,railway,"45,228211","11,459906",8304356,Montagnana,railway,,IT,IT,
8300674,Olmeneta,railway,"45,228912","10,031158",8300118,Olmeneta,railway,,IT,IT,
8301270,Bevilacqua,railway,"45,230225","11,396663",8309682,Bevilacqua,railway,,IT,IT,
8301781,Montanaro,railway,"45,232738","7,858489",8323788,MONTANARO,railway,,IT,IT,
8302059,Saluggia,railway,"45,234301","8,017239",8378356,SALUGGIA,railway,,IT,IT,
8300232,Monselice,railway,"45,246198","11,747817",8300469,Monselice,railway,,IT,IT,
8300023,Mortara,railway,"45,252089","8,731926",8300046,Mortara,railway,,IT,IT,
8302049,Roverbella,railway,"45,252659","10,796813",8313717,ROVERBELLA,railway,,IT,IT,
8301304,Casalbuttano,railway,"45,253192","9,963107",8338537,CASALBUTTANO,railway,,IT,IT,
8302040,Remedello Sotto,railway,"45,254525","10,389135",8365530,REMEDELLO SOTTO,railway,,IT,IT,
8301333,Certosa di Pavia,railway,"45,256538","9,15429",8396484,CERTOSA DI PAVIA,railway,,IT,IT,
8302031,Robecco-Pontevico,railway,"45,264633","10,078076",8358804,ROBECCO-PONTEVICO,railway,,IT,IT,
8303724,Bosconero,railway,"45,267762","7,761608",8342645,BOSCONERO,railway,,IT,IT,
8300231,Isola della Scala,railway,"45,26932","11,013463",8300468,ISOLA DELLA SCALA,railway,,IT,IT,
8301807,Nicorvo,railway,"45,27552","8,671164",8335882,NICORVO,railway,,IT,IT,
8300678,Remedello Sopra,railway,"45,275602","10,378431",8357250,REMEDELLO SOPRA,railway,,IT,IT,
8302023,Rodallo,railway,"45,278945","7,878257",8316610,RODALLO,railway,,IT,IT,
8300673,Soresina,railway,"45,279811","9,857775",8385595,SORESINA,railway,,IT,IT,
8300513,Livorno Ferraris,railway,"45,283299","8,073622",8307958,LIVORNO FERRARIS,railway,,IT,IT,
8300554,Battaglia Terme,railway,"45,291484","11,778402",8300474,BATTAGLIA TERME,railway,,IT,IT,
8373452,Feletto,railway,"45,301814","7,742633",8352749,FELETTO,railway,,IT,IT,
8301744,Mozzecane,railway,"45,306755","10,823634",8340328,MOZZECANE,railway,,IT,IT,
8300060,Lodi,railway,"45,309099","9,497521",8300147,Lodi,railway,,IT,IT,
8300071,Vigevano,railway,"45,31113","8,860589",8300180,Vigevano,railway,,IT,IT,
8302350,Visano,railway,"45,312127","10,362353",8333316,VISANO,railway,,IT,IT,
8302342,Villamaggiore,railway,"45,321133","9,19098",8381430,VILLAMAGGIORE,railway,,IT,IT,
8300680,Verolanuova,railway,"45,32334","10,085262",8325277,VEROLANUOVA,railway,,IT,IT,
8302235,Tavazzano,railway,"45,326351","9,402857",8390576,TAVAZZANO,railway,,IT,IT,
8303731,Rivarolo Canavese,railway,"45,326833","7,726421",8399989,Rivarolo Canavese,railway,,IT,IT,
8300008,Vercelli,railway,"45,330135","8,416503",8300009,Vercelli,railway,,IT,IT,
8301002,Buttapietra,railway,"45,338797","10,988139",8300465,Buttapietra,railway,,IT,IT,
8302279,Tronzano,railway,"45,342819","8,168409",8371884,TRONZANO,railway,,IT,IT,
8301376,Calvisano,railway,"45,342917","10,349386",8386666,CALVISANO,railway,,IT,IT,
8300928,Villafranca di Verona,railway,"45,34985","10,849103",8353704,VILLAFRANCA DI VERONA,railway,,IT,IT,
8302319,Vespolate,railway,"45,351523","8,672046",8378625,VESPOLATE,railway,,IT,IT,
8301677,Mercenasco,railway,"45,353637","7,885988",8367160,MERCENASCO,railway,,IT,IT,
8301665,Manerbio,railway,"45,353997","10,131137",8383773,MANERBIO,railway,,IT,IT,
8300556,Abano Terme,railway,"45,355261","11,811564",8300477,ABANO TERME,railway,,IT,IT,
8301690,Melegnano,railway,"45,356379","9,319233",8300870,Melegnano,railway,,IT,IT,
8300609,Locate Triulzi,railway,"45,359796","9,221378",8303566,Locate Triulzi,railway,,IT,IT,
8300028,Santhia,railway,"45,363731","8,18016",8300057,Santhia,railway,,IT,IT,
8301332,Crema,railway,"45,366393","9,694436",8300220,Crema,railway,,IT,IT,
8302304,Viadana Bresciana,railway,"45,37059","10,332545",8349862,VIADANA BRESCIANA,railway,,IT,IT,
8302211,Strambino,railway,"45,382219","7,888075",8361907,STRAMBINO,railway,,IT,IT,
8301542,Garbagna,railway,"45,385692","8,666157",8329339,GARBAGNA,railway,,IT,IT,
8300685,Dossobuono,railway,"45,392157","10,914621",8300271,Dossobuono,railway,,IT,IT,
8301104,Abbiategrasso,railway,"45,395775","8,918906",8300120,Abbiategrasso,railway,,IT,IT,
8397555,Albairate,railway,"45,402194","8,947216",8320538,ALBAIRATE,railway,,IT,IT,
8347140,Milano Romolo,railway,"45,403608","9,121047",8342013,MILANO ROMOLO,railway,,IT,IT,
8301561,Ghedi,railway,"45,406047","10,280782",8336697,GHEDI,railway,,IT,IT,
8301538,Gaggiano,railway,"45,406892","9,029888",8378012,GAGGIANO,railway,,IT,IT,
8301460,Casaletto Vaprio,railway,"45,408385","9,631727",8343954,CASALETTO VAPRIO,railway,,IT,IT,
8300601,Lonigo,railway,"45,413249","11,34506",8302441,Lonigo,railway,,IT,IT,
8301323,Caldiero,railway,"45,41408","11,169799",8301130,Caldiero,railway,,IT,IT,
8367816,San Donato Milanese,railway,"45,41848","9,253368",8329977,SAN DONATO MILANESE,railway,,IT,IT,
8301230,Bagnolo Mella,railway,"45,424832","10,182277",8352996,BAGNOLO MELLA,railway,,IT,IT,
8337934,Cesano Boscone,railway,"45,426095","9,084999",8394821,CESANO BOSCONE,railway,,IT,IT,
8300877,Castelnuovo del Garda,railway,"45,43083","10,758256",8378598,CASTELNUOVO DEL GARDA,railway,,IT,IT,
8301400,Corsico,railway,"45,432143","9,100661",8362619,CORSICO,railway,,IT,IT,
8300418,Milano Rogoredo,railway,"45,433667","9,239013",8300157,Milan Rogoredo,railway,,IT,IT,
8300969,Verona Porta Vescovo,railway,"45,43554","11,018854",8300269,VERONA PORTA VESCOVO,railway,,IT,IT,
8300124,Peschiera del Garda,railway,"45,437581","10,701178",8300275,PERSCHIERA DEL GARDA,railway,,IT,IT,
8300461,Milano S.Cristoforo,railway,"45,442368","9,130296",8300158,Milano S. Cristoforo,railway,,IT,IT,
8302333,Vigonza-Pianiga,railway,"45,442738","12,01802",8349084,VIGONZA-PIANIGA,railway,,IT,IT,
8301411,Capralba,railway,"45,443488","9,639643",8331994,CAPRALBA,railway,,IT,IT,
8396008,VENEZIA,city,"45,444431","12,315488",8300222,Venice,city,,IT,IT,
8301782,Montirone,railway,"45,447563","10,239376",8305908,MONTIRONE,railway,,IT,IT,
8300007,Novara,railway,"45,451262","8,625109",8300008,Novara,railway,,IT,IT,
8301743,Montebello,railway,"45,452445","11,390839",8338427,MONTEBELLO,railway,,IT,IT,
8300504,Milano Porta Genova,railway,"45,45319","9,169284",8329623,MILANO PORTA GENOVA,railway,,IT,IT,
8301074,Vigodarzere,railway,"45,453424","11,891654",8300855,Vigodarzere,railway,,IT,IT,
8301477,Dolo,railway,"45,453442","12,07175",8339434,DOLO,railway,,IT,IT,
8301638,Lonato,railway,"45,457155","10,486716",8320480,LONATO,railway,,IT,IT,
8301694,Mestrino,railway,"45,457832","11,773991",8365240,MESTRINO,railway,,IT,IT,
8300021,Ivrea,railway,"45,461458","7,876394",8300042,Ivrea,railway,,IT,IT,
8396005,MILANO,city,"45,462473","9,207594",8300111,Milan,city,,IT,IT,
8300106,Desenzano del Garda/Sirmione,railway,"45,462667","10,536275",8300242,DESENZANO DEL GARDA-SIRMIONE,railway,,IT,IT,
8301721,Mira-Mirano,railway,"45,462988","12,119095",8307064,MIRA-MIRANO,railway,,IT,IT,
8303933,Milano Dateo,railway,"45,467906","9,217276",8321725,MILANO DATEO,railway,,IT,IT,
8300597,Magenta,railway,"45,468208","8,88074",8300686,Magenta,railway,,IT,IT,
8302355,Venezia Porto Marghera,railway,"45,472588","12,256031",8325149,VENEZIA PORTO MARGHERA,railway,,IT,IT,
8389077,Milano Porta Venezia,railway,"45,476428","9,207063",8301467,MILANO PORTA VENEZIA,railway,,IT,IT,
8300942,Vignale,railway,"45,479143","8,613105",8300066,Vignale,railway,,IT,IT,
8389076,Milano Repubblica,railway,"45,480282","9,19878",8308612,MILANO REPUBBLICA,railway,,IT,IT,
8301804,Nibbia,railway,"45,481491","8,557954",8349539,NIBBIA,railway,,IT,IT,
8300093,Venezia Mestre,railway,"45,481905","12,231898",8300221,Venice mestre,railway,,IT,IT,
8300047,Milano Porta Garibaldi,railway,"45,484437","9,187296",8300112,MILAN PORTA GARIBALDI,railway,,IT,IT,
8300062,Milano Lambrate,railway,"45,485071","9,237222",8300152,Milano Lambrate,railway,,IT,IT,
8301897,Pioltello-Limito,railway,"45,485732","9,328263",8300464,PIOLTELLO-LIMITO,railway,,IT,IT,
8300602,Grisignano di Zocco,railway,"45,486437","11,710771",8354318,GRISIGNANO DI ZOCCO,railway,,IT,IT,
8300046,Milano Centrale,railway,"45,487139","9,204824",8300111,Milan central,railway,,IT,IT,
8389414,Milano Lampugnano (Terminal Bus),railway,"45,489719","9,127521",8389414,Milano Lampugnano (Terminal Bus),railway,,IT,IT,
8309419,Spinea,railway,"45,490172","12,176171",8342807,SPINEA,railway,,IT,IT,
8302335,Vittuone-Arluno,railway,"45,490994","8,947242",8323809,VITTUONE-ARLUNO,railway,,IT,IT,
8300671,Caravaggio,railway,"45,491449","9,637746",8326989,CARAVAGGIO,railway,,IT,IT,
8300677,S.Zeno-Folzano,railway,"45,491795","10,211686",8300173,S. ZENO-FOLZANO,railway,,IT,IT,
8389074,Milano Lancetti,railway,"45,494471","9,176916",8303433,MILANO LANCETTI,railway,,IT,IT,
8342517,Milano Villapizzone,railway,"45,502009","9,150748",8343713,MILANO VILLAPIZZONE,railway,,IT,IT,
8301692,Melzo,railway,"45,502149","9,41965",8300857,Melzo,railway,,IT,IT,
8306151,Pregnana Milanese,railway,"45,504233","8,985756",8396093,PREGNANA MILANESE,railway,,IT,IT,
8301058,Campodarsego,railway,"45,505759","11,900893",8300809,Campodarsego,railway,,IT,IT,
8300414,Milano Certosa,railway,"45,506495","9,135814",8300150,Milano Certosa,railway,,IT,IT,
8300968,Venezia Carpenedo,railway,"45,50668","12,247594",8366284,VENEZIA CARPENEDO,railway,,IT,IT,
8389945,Pozzuolo Martesana,railway,"45,508489","9,456408",8371823,POZZUOLO MARTESANA,railway,,IT,IT,
8301131,Altavilla-Tavernelle,railway,"45,510999","11,453534",8346615,ALTAVILLA-TAVERNELLE,railway,,IT,IT,
8300416,Milano Greco Pirelli,railway,"45,512893","9,214492",8319812,MILANO GRECO PIRELLI,railway,,IT,IT,
8301318,Cassano d'Adda,railway,"45,514408","9,512905",8392065,CASSANO D'ADDA,railway,,IT,IT,
8300655,Borgofranco,railway,"45,514821","7,854717",8305630,BORGOFRANCO,railway,,IT,IT,
8301684,Maerne di Martellago,railway,"45,514833","12,150661",8380282,MAERNE DI MARTELLAGO,railway,,IT,IT,
8300069,Treviglio,railway,"45,515034","9,588529",8300178,Treviglio,railway,,IT,IT,
8302329,Vidalengo,railway,"45,517923","9,640596",8308673,VIDALENGO,railway,,IT,IT,
8301735,Morengo-Bariano,railway,"45,518604","9,701201",8317697,MORENGO-BARIANO,railway,,IT,IT,
8301624,Lerino,railway,"45,518702","11,635646",8327041,LERINO,railway,,IT,IT,
8303059,Quarto Oggiaro,railway,"45,519127","9,145402",8308468,QUARTO OGGIARO,railway,,IT,IT,
8301448,Caltignaga,railway,"45,519337","8,591937",8362347,CALTIGNAGA,railway,,IT,IT,
8302254,Treviglio Ovest,railway,"45,521903","9,580556",8330111,TREVIGLIO OVEST,railway,,IT,IT,
8300578,Domegliara-S.Ambrogio,railway,"45,522459","10,820424",8300334,DOMEGLIARA-S. AMBROGIO,railway,,IT,IT,
8300065,Rho,railway,"45,523963","9,043901",8300171,Rho,railway,,IT,IT,
8302301,Vanzago-Pogliano,railway,"45,524887","8,996046",8301036,Vanzago-Pogliano,railway,,IT,IT,
8301292,Carpignano Sesia,railway,"45,528845","8,421627",8370730,CARPIGNANO SESIA,railway,,IT,IT,
8300048,Brescia,railway,"45,532159","10,212869",8300113,Brescia,railway,,IT,IT,
8302228,Salzano-Robegano,railway,"45,535259","12,11182",8376254,SALZANO-ROBEGANO,railway,,IT,IT,
8300026,Rovasenda,railway,"45,53742","8,316899",8300052,Rovasenda,railway,,IT,IT,
8300530,Chiari,railway,"45,540054","9,926571",8301713,Chiari,railway,,IT,IT,
8300866,Sesto S. Giovanni,railway,"45,541034","9,239354",8300176,SESTO S. GIOVANNI,railway,,IT,IT,
8300126,Vicenza,railway,"45,541098","11,540777",8300277,Vicenza,railway,,IT,IT,
8300890,San Giorgio delle Pertiche,railway,"45,542583","11,917431",8390750,SAN GIORGIO DELLE PERTICHE,railway,,IT,IT,
8301290,Candelo,railway,"45,547371","8,100056",8388354,CANDELO,railway,,IT,IT,
8300533,Rovato,railway,"45,552096","10,001364",8300172,Rovato,railway,,IT,IT,
8303015,Bollate Nord,railway,"45,552457","9,11246",8337365,BOLLATE NORD,railway,,IT,IT,
8300962,Parabiago,railway,"45,55254","8,9463",8300163,Parabiago,railway,,IT,IT,
8300709,Noale-Scorze,railway,"45,553847","12,074897",8304770,Noale-Scorze,railway,,IT,IT,
8300005,Biella S. Paolo,railway,"45,557332","8,067583",8300006,BIELLA S. PAOLO,railway,,IT,IT,
8301311,Coccaglio,railway,"45,560884","9,97767",8371572,COCCAGLIO,railway,,IT,IT,
8300636,Mogliano Veneto,railway,"45,56191","12,232834",8300286,Mogliano Veneto,railway,,IT,IT,
8301440,Cossato,railway,"45,563872","8,176599",8393316,COSSATO,railway,,IT,IT,
8302788,Anconetta,railway,"45,565808","11,567919",8380880,ANCONETTA,railway,,IT,IT,
8301200,Bellinzago,railway,"45,565897","8,627515",8379071,BELLINZAGO,railway,,IT,IT,
8300079,Camposampiero,railway,"45,568929","11,92829",8300205,Camposampiero,railway,,IT,IT,
8301293,Canegrate,railway,"45,569236","8,926606",8301034,Canegrate,railway,,IT,IT,
8300637,Quarto d'Altino,railway,"45,57399","12,363983",8384719,QUARTO D'ALTINO,railway,,IT,IT,
8301739,Momo,railway,"45,574746","8,556971",8356250,MOMO,railway,,IT,IT,
8300063,Monza,railway,"45,574824","9,273683",8300160,Monza,railway,,IT,IT,
8378025,Arcene,railway,"45,575277","9,605647",8378820,ARCENE,railway,,IT,IT,
8360337,Trebaseleghe,railway,"45,579803","12,038801",8334390,TREBASELEGHE,railway,,IT,IT,
8301797,Monza Sobborghi,railway,"45,579875","9,283276",8380938,MONZA SOBBORGHI,railway,,IT,IT,
8300507,Pont Saint Martin,railway,"45,589758","7,79504",8390149,Pont Saint Martin,railway,,IT,IT,
8300510,Legnano,railway,"45,593457","8,910641",8300145,Legnano,railway,,IT,IT,
8301466,Cavazzale,railway,"45,59621","11,569843",8333236,CAVAZZALE,railway,,IT,IT,
8300011,Oleggio,railway,"45,597916","8,632882",8300013,Oleggio,railway,,IT,IT,
