DEFAULT_LONG_NAME,GENERIC_LOCATION_CODE,LOCATION_TYPE_CODE,COUNTRY_CODE
Mistelbach Stadt,8102878,29,AT
Siebenhirten NÖ,8102879,29,AT
Hörersdorf,8102880,29,AT
Frättingsdorf,8102881,29,AT
Enzersdorf b. Staatz,8102882,29,AT
Staatz,8102883,29,AT
Kottingneusiedl,8102884,29,AT
Laa a. d. Thaya,8102885,29,AT
Wien Hausfeldstrasse,8102889,29,AT
Erzherzog-Karl-Straße,8102890,29,AT
Wien Hirschstetten,8102891,29,AT
Raasdorf,8102892,29,AT
Glinzendorf,8102893,29,AT
Siebenbrunn-Leopoldsdorf,8102894,29,AT
Untersiebenbrunn,8102896,29,AT
Schönfeld-Lassee,8102897,29,AT
Breitensee N.Ö.,8102898,29,AT
Marchegg,8102899,29,AT
Marchegg(Gr),8102900,17,AT
Marchegg(Gr),8102900,17,AT
Mannswörth,8102922,29,AT
Schwechat,8102923,29,AT
Fischamend,8102927,29,AT
Maria Ellend/Donau,8102928,29,AT
Haslau,8102929,29,AT
Regelsbrunn,8102930,29,AT
Wildungsmauer,8102931,29,AT
Petronell-Carnuntum,8102932,29,AT
Bad Deutsch Altenburg,8102933,29,AT
Hainburg a. d. Donau Kulturfabrik,8102934,29,AT
Hainburg/Donau Pbf,8102935,29,AT
Hainburg Ungartor,8102936,29,AT
Wolfsthal,8102937,29,AT
Wien Grillgasse,8102961,29,AT
Kledering,8102963,29,AT
Lanzendorf-Rannersdorf,8102964,29,AT
Himberg,8102966,29,AT
Gramatneusiedl,8102968,29,AT
Götzendorf,8102969,29,AT
Trautmannsdf a. d. Leitha,8102970,29,AT
Sarasdorf,8102971,29,AT
Wilfleinsdorf,8102972,29,AT
Bruck a. d. Leitha,8102974,29,AT
Parndorf Ort,8102975,29,AT
Parndorf,8102976,29,AT
Zurndorf,8102978,29,AT
Nickelsdorf,8102979,29,AT
Kittsee(Gr),8103001,17,AT
Kittsee(Gr),8103001,17,AT
Kittsee,8103002,29,AT
Pama,8103003,29,AT
Gattendorf,8103004,29,AT
Neudorf,8103005,29,AT
Jois,8103007,29,AT
Winden am See,8103008,29,AT
Breitenbrunn im Burgenland,8103009,29,AT
Purbach am Neusiedler See,8103010,29,AT
Donnerskirchen,8103011,29,AT
Schützen am Gebirge,8103013,29,AT
Schützen am Gebirge Bahnhst.,8103014,29,AT
Eisenstadt Schule,8103015,29,AT
Eisenstadt,8103016,29,AT
Wulkaprodersdorf Haltestelle,8103017,29,AT
Wien Geiselbergstr.,8103029,29,AT
Wien St. Marx,8103032,29,AT
Wien Zentralfriedhof,8103034,29,AT
Maria Lanzendorf,8103035,29,AT
Laxenburg-Biedermannsdorf,8103036,29,AT
Guntramsdf-Kaiserau,8103037,29,AT
Möllersdorf-Aspangbahn,8103038,29,AT
Traiskirchen Aspangbahn,8103039,29,AT
Trumau,8103040,29,AT
Ober Waltersdorf,8103041,29,AT
Tattendorf,8103042,29,AT
Teesdorf,8103043,29,AT
Wiener Neustadt Anemonensee,8103046,29,AT
Feuerwerksanstalt,8103047,29,AT
Bad Fischau,8103048,29,AT
Bad Fischau-Brunn,8103049,29,AT
Brunn a. d. Schneebergbahn,8103050,29,AT
Winzendorf,8103052,29,AT
Urschendorf,8103053,29,AT
Rothengrub,8103054,29,AT
Willendorf,8103055,29,AT
Unter Höflein,8103056,29,AT
Grünbach/Schneeberg,8103057,29,AT
Grünbach Kohlenwerk,8103058,29,AT
Grünbach Schule,8103059,29,AT
Pfennigbach,8103060,29,AT
Puchberg am Schneeberg,8103061,29,AT
Wien Atzgersdorf,8103106,29,AT
Wien Hetzendorf,8103108,29,AT
Wien Liesing,8103110,29,AT
Perchtoldsdorf,8103111,29,AT
Brunn-Maria Enzersdorf,8103112,29,AT
Mödling,8103113,29,AT
Guntramsdorf Thallern,8103114,29,AT
Gumpoldskirchen,8103115,29,AT
Pfaffstätten,8103116,29,AT
Baden,8103118,29,AT
Bad Vöslau,8103119,29,AT
Kottingbrunn,8103120,29,AT
Leobersdorf,8103121,29,AT
Sollenau,8103122,29,AT
Felixdorf,8103123,29,AT
Theresienfeld,8103124,29,AT
Wiener Neustadt Nord,8103125,29,AT
Wiener Neustadt Hbf,8103126,29,AT
St. Egyden,8103129,29,AT
Neunkirchen NÖ.,8103130,29,AT
Ternitz,8103131,29,AT
Pottschach,8103132,29,AT
Gloggnitz,8103133,29,AT
Schlöglmühl,8103134,29,AT
Payerbach-Reichenau,8103135,29,AT
Küb,8103136,29,AT
Eichberg,8103137,29,AT
Klamm-Schottwien,8103138,29,AT
Breitenstein,8103139,29,AT
Wolfsbergkogel,8103140,29,AT
Semmering,8103141,29,AT
Steinhaus,8103142,29,AT
Spital am Semmering,8103143,29,AT
Mürzzuschlag,8103144,29,AT
Hönigsberg,8103146,29,AT
Langenwang,8103147,29,AT
Krieglach,8103148,29,AT
Mitterdorf-Veitsch,8103149,29,AT
Wartberg im Mürztal,8103150,29,AT
Kindberg,8103151,29,AT
Allerheiligen-Mürzhofen,8103152,29,AT
Marein-St. Lorenzen,8103153,29,AT
Kapfenberg Fachhochschule,8103154,29,AT
Kapfenberg,8103155,29,AT
Bruck a.d. Mur,8103158,29,AT
Pernegg,8103161,29,AT
Mixnitz-Bärenschützklamm,8103162,29,AT
Frohnleiten,8103164,29,AT
Peggau-Deutschfeistritz,8103166,29,AT
Stübing,8103167,29,AT
Gratwein-Gratkorn,8103168,29,AT
Judendorf-Strassengel,8103169,29,AT
Feldkirchen-Seiersberg,8103174,29,AT
Graz Puntigam,8103175,29,AT
Flughafen Graz-Feldkirchen,8103176,29,AT
Kalsdorf,8103177,29,AT
Werndorf,8103178,29,AT
Wildon,8103179,29,AT
Lebring,8103180,29,AT
Leibnitz,8103181,29,AT
Kaindorf a. d. Sulm,8103182,29,AT
Ehrenhausen,8103184,29,AT
Spielfeld-Strass,8103185,29,AT
Spielfeld(Gr),8103186,17,AT
Spielfeld(Gr),8103186,17,AT
Wien Blumental,8103191,29,AT
Achau,8103193,29,AT
Münchendorf,8103194,29,AT
Ebreichsdorf,8103195,29,AT
Weigelsdorf,8103196,29,AT
Wampersdorf,8103197,29,AT
Pottendorf-Landegg,8103198,29,AT
Ebenfurth,8103199,29,AT
Ebenfurth Übergang,8103200,29,AT
Untereggendorf,8103202,29,AT
Obereggendorf,8103203,29,AT
Wiener Neustadt Civitas Nova,8103204,29,AT
Wittmannsdorf,8103231,29,AT
Wöllersdorf-Marchgraben,8103232,29,AT
Wöllersdorf,8103234,29,AT
Piesting,8103235,29,AT
Dreistetten,8103236,29,AT
Ober Piesting,8103237,29,AT
Wopfing,8103238,29,AT
Waldegg,8103239,29,AT
Oed,8103240,29,AT
Miesenbach-Waidmannsfeld,8103241,29,AT
Ortmann,8103242,29,AT
Pernitz-Muggendorf,8103243,29,AT
Gutenstein,8103244,29,AT
Pernitz Wipfelhofstraße,8103245,29,AT
Pernitz Raimundviertel,8103246,29,AT
Piesting Harzwerk,8103247,29,AT
Waldegg-Dürnbach,8103248,29,AT
Mattersburg Nord,8103270,29,AT
Katzelsdorf,8103271,29,AT
Neudörfl,8103272,29,AT
Bad Sauerbrunn,8103273,29,AT
Wiesen-Sigless,8103274,29,AT
Mattersburg,8103275,29,AT
Marz-Rohrbach,8103276,29,AT
Loipersbach-Schattendorf,8103277,29,AT
Deutschkreutz,8103282,29,AT
Lanzenkirchen,8103301,29,AT
Bad Erlach,8103302,29,AT
Brunn a. d. Pitten,8103303,29,AT
Pitten,8103304,29,AT
Sautern-Schiltern,8103305,29,AT
Seebenstein,8103306,29,AT
Gleissenfeld,8103307,29,AT
Scheiblingkirchen-Warth,8103308,29,AT
Petersbaumgarten,8103309,29,AT
Edlitz-Grimmenstein,8103310,29,AT
Aspang,8103312,29,AT
Ausschlag-Zöbern,8103314,29,AT
Tauchen-Schaueregg,8103316,29,AT
Pinggau Markt,8103317,29,AT
Friedberg,8103319,29,AT
Dechantskirchen,8103320,29,AT
Rohrbach-Vorau,8103321,29,AT
Grafendorf,8103323,29,DE
St. Johann in der Haide,8103325,29,AT
Hartberg,8103326,29,AT
Sebersdorf,8103330,29,AT
Bad Waltersdorf,8103331,29,AT
Bad Blumau,8103333,29,AT
Bierbaum,8103334,29,AT
Fürstenfeld,8103338,29,AT
Übersbach,8103339,29,AT
Söchau,8103340,29,AT
Hatzendorf,8103342,29,AT
Graz Liebenau Murpark,8103487,29,AT
Graz Stadion Liebenau,8103489,29,AT
Graz Don Bosco,8103490,29,AT
Graz Ostbahnhof-Messe,8103491,29,AT
Raaba,8103492,29,AT
Lassnitzhöhe,8103495,29,AT
Lassnitzthal,8103496,29,AT
Gleisdorf,8103497,29,AT
Takern-St. Margarethen,8103498,17,AT
Studenzen-Fladnitz,8103500,29,AT
Gniebing,8103502,29,AT
Feldbach,8103503,29,AT
Lödersdorf,8103504,29,AT
Fehring,8103505,29,AT
Hohenbrugg a.d. Raab,8103507,29,AT
Jennersdorf,8103508,29,AT
Hart bei Graz,8103509,29,AT
Mogersdorf,8103510,29,AT
Lichendorf,8103560,29,AT
Schwarza,8103561,29,AT
Weitersfeld a.d. Mur,8103562,29,AT
Mureck,8103563,29,AT
Gosdorf,8103564,29,AT
Purkla,8103567,29,AT
Halbenrain,8103568,29,AT
Bad Radkersburg,8103569,29,AT
Niklasdorf,8103602,29,AT
Leoben Hbf,8103603,29,AT
Kraubath,8103609,29,AT
Fentsch-St. Lorenzen,8103611,29,AT
Knittelfeld,8103612,29,AT
Zeltweg,8103614,29,AT
Judenburg,8103615,29,AT
Thalheim-Pöls,8103616,29,AT
St. Georgen ob Judenburg,8103617,29,AT
Unzmarkt,8103618,29,AT
Scheifling,8103619,29,AT
Mariahof-St. Lambrecht,8103620,29,AT
Neumarkt in Steiermark,8103621,29,AT
Friesach,8103625,29,AT
Micheldorf/Hirt,8103626,29,AT
Treibach-Althofen,8103627,29,AT
Kappel am Krappfeld,8103628,29,AT
Passering,8103629,29,AT
Launsdorf-Hochosterwitz,8103631,29,AT
St. Georgen am Längsee,8103632,29,AT
St. Veit a. d. Glan,8103633,29,AT
Glandorf,8103636,29,AT
Maria Saal,8103639,29,AT
Klagenfurt Annabichl,8103640,29,AT
Klagenfurt Ostbahnhof,8103641,29,AT
Klagenfurt West,8103644,29,AT
Klagenfurt Lend,8103645,29,AT
Krumpendorf,8103646,29,AT
Pritschitz,8103647,29,AT
Pörtschach am Wörther See,8103648,29,AT
Töschling,8103649,29,AT
Velden/Wörthersee,8103650,29,AT
Lind-Rosegg,8103651,29,AT
Föderlach,8103652,29,AT
Villach Seebach,8103653,29,AT
Villach Westbf,8103656,29,AT
Villach Warmbad,8103657,29,AT
Fürnitz,8103659,29,AT
Neuhaus a.d. Gail,8103660,29,AT
Pöckau,8103661,29,AT
Arnoldstein,8103662,29,AT
Thörl-Maglern,8103665,29,AT
Bad St. Leonhard,8103709,29,AT
Wiesenau,8103710,29,AT
Preblau-Sauerbrunn,8103711,29,AT
Twimberg,8103712,29,AT
Frantschach-St. Gert.,8103714,29,AT
Wolfsberg Reding,8103716,29,AT
St. Stefan im Lavanttal,8103717,29,AT
St. Andrä im Lavanttal,8103718,29,AT
St. Paul,8103720,29,AT
St. Veit a. d. Glan Westbahnhof,8103800,29,AT
Liebenfels,8103802,29,AT
Tauchendorf-Haidensee,8103803,29,AT
Glanegg,8103804,29,AT
Mautbrücken,8103805,29,AT
St. Martin-Sittich,8103806,29,AT
Feldkirchen/Kärnten,8103807,29,AT
Tiffen,8103808,29,AT
Steindorf am Ossiachersee,8103809,29,AT
Ossiach - Bodensdorf,8103810,29,AT
St. Urban am Ossiachersee,8103811,29,AT
Sattendorf,8103812,29,AT
Annenheim,8103813,29,AT
Villach St. Ruprecht,8103814,29,AT
Klagenfurt Ebenthal,8103819,29,AT
Grafenstein,8103820,29,AT
Tainach-Stein,8103821,29,AT
Völkermarkt-Kühnsdorf,8103822,29,AT
Mittlern,8103823,29,AT
St. Michael ob Bleiburg,8103824,29,AT
Bleiburg,8103825,29,AT
Bleiburg Stadt,8103826,29,AT
Aich im Jauntal,8103827,29,AT
Eis-Ruden,8103828,29,AT
Granitztal,8103829,29,AT
St. Paul Bad,8103830,29,AT
Bleiburg(Gr),8103831,17,AT
Bleiburg(Gr),8103831,17,AT
Viktring,8103841,29,AT
Klagenfurt Süd,8103842,29,AT
Maria Rain,8103843,29,AT
Weizelsdorf,8103844,29,AT
Weizelsdorf Ort,8103847,29,AT
St. Johann im Rosental,8103848,29,AT
Feistritz/Rosental,8103849,29,AT
Suetschach,8103850,29,AT
Maria Elend/Rosental,8103851,29,AT
Ladinach,8103852,29,AT
Lendorf,8103861,29,AT
Möllbrücke-Sachsenburg,8103862,29,AT
Markt Sachsenburg,8103863,29,AT
Kleblach-Lind,8103864,29,AT
Steinfeld im Drautal,8103865,29,AT
Greifenbg-Weissensee,8103866,29,AT
Berg im Drautal,8103867,29,AT
Dellach im Drautal,8103868,29,AT
Irschen,8103869,29,AT
Oberdrauburg,8103870,29,AT
Nikolsdorf,8103871,29,AT
Dölsach,8103872,29,AT
Lienz,8103873,29,AT
Peggetz,8103874,29,AT
Thal,8103875,29,AT
Mittewald a. d. Drau,8103876,29,AT
Abfaltersbach,8103877,29,AT
Tassenbach,8103878,29,AT
Sillian,8103879,29,AT
Weitlanbrunn,8103880,29,AT
Nötsch,8103901,29,AT
Emmersdorf im Gailtal,8103902,29,AT
St. Stefan-Vorderberg,8103903,29,AT
Görtschach-Förolach,8103904,29,AT
Pressegger See,8103905,29,AT
Vellach-Khünburg,8103906,29,AT
Hermagor,8103907,29,AT
Postran,8103908,29,AT
Watschig,8103909,29,AT
Tröpolach,8103910,29,AT
Rattendorf-Jenig,8103911,29,AT
Waidegg,8103912,29,AT
Kirchbach im Gailtal,8103913,29,AT
Reisach,8103914,33,AT
Gundersheim,8103915,29,AT
Dellach im Gailtal,8103916,29,AT
St. Daniel,8103917,29,AT
Kötschach-Mauthen,8103918,29,AT
Rohr Haltestelle,8105321,29,AT
"S-Bahn, R-Zug",8106901,29,AT
Wien,8108000,29,AT
Lieboch,8113444,29,AT
Voitsberg,8113450,29,AT
Köflach,8113455,29,AT
Preding-Wieselsdorf,8113463,29,AT
Wettmannstätten,8113464,29,AT
Gross St. Florian,8113466,29,AT
Deutschlandsberg,8113468,29,AT
St. Martin i.S. - Bergla,8113471,29,AT
Wies Eibiswald,8113475,29,AT
St. Anton im Montafon,8122303,29,AT
Vandans,8122304,29,AT
Tschagguns,8122307,29,AT
Schruns,8122308,29,AT
Wien Floridsdorf,8130012,29,AT
Wien Hütteldorf,8130020,29,AT
Wien Ottakring,8130045,29,AT
Wien Praterstern,8130049,29,AT
Wien Simmering,8130061,29,AT
Wien Quartier Belvedere,8130078,29,AT
Graz Hbf,8130085,33,AT
Wolfsberg,8130086,29,AT
Klagenfurt Hbf,8130087,33,AT
Villach Hbf,8130094,29,AT
Bad Neusiedl am See,8133020,29,AT
Frauenkirchen,8133025,29,AT
Neufeld a. d. Leitha,8133212,29,AT
Wulkaprodersdorf,8133214,29,AT
Baumgarten,8133216,29,AT
Leonding,8151693,29,AT
Oberndorf bei Salzburg,8162074,29,AT
Bürmoos,8162076,29,AT
Lamprechtshausen,8162078,29,AT
Trimmelkam,8162087,29,AT
Wien Meidling,8173073,29,AT
Jenbach,8182201,29,AT
Rotholz,8182202,29,AT
Strass im Zillertal,8182203,29,AT
Schlitters-Bruck am Ziller,8182204,33,AT
Gagering,8182205,29,AT
Kapfing im Zillertal,8182207,29,AT
Uderns im Zillertal,8182208,29,AT
Ried im Zillertal,8182209,29,AT
Kaltenbach-Stumm im Zillertal,8182210,33,AT
Aschau im Zillertal,8182211,29,AT
Erlach im Zillertal,8182212,29,AT
Zell am Ziller,8182213,29,AT
Ramsau im Zillertal-Hippach,8182214,33,AT
Bichl im Zillertal,8182216,29,AT
Mayrhofen im Zillertal,8182217,33,AT
Salzburg Aiglhof,8192098,29,AT
Salzburg Aiglhof,8192098,29,AT
Salzburg Mülln-Alt.,8192099,29,AT
Salzburg Mülln-Altstadt,8192099,29,AT
Any austrian stations,81F0008,33,AT
Forst-Hilti,81G0001,29,AT
Waidhofen/Ybbs,81G0002,29,AT
Matzleinsdorfer Platz,81G0013,29,AT
Feistritz im Rosental,81G0039,33,AT
Luxemburg Hbf,8200100,29,DE
Luxembourg,8200100,29,LU
Dommeldange,8200101,29,LU
Walferdange,8200106,29,LU
Lorentzweiler,8200107,29,LU
Lintgen,8200108,29,LU
Mersch,8200110,29,LU
Schieren,8200111,29,LU
Heisdorf,8200112,29,LU
Cruchten,8200116,29,LU
Colmar-Berg,8200118,29,LU
Ettelbruck,8200120,29,LU
Diekirch,8200126,29,LU
Michelau,8200128,29,LU
Goebelsmuhle,8200129,29,LU
Kautenbach,8200130,29,LU
Wilwerwiltz,8200132,29,LU
Drauffelt,8200133,29,LU
Clervaux,8200134,29,LU
Maulusmuhle,8200135,29,LU
Troisvierges,8200136,29,LU
Wiltz,8200142,29,LU
Noertzange,8200191,29,LU
Sandweiler-Contern,8200208,29,LU
Rodange(fr),8200237,17,LU
Rodange(fr),8200237,17,LU
Cents-Hamm,8200251,29,LU
Oetrange,8200312,29,LU
Munsbach,8200314,29,LU
Roodt/Syre,8200316,29,LU
Betzdorf,8200318,29,LU
Wecker,8200320,29,LU
Manternach,8200328,29,LU
Mertert,8200330,29,LU
Wasserbillig,8200341,29,LU
Athus (Gr),8200343,17,BE
Bertrange-Strassen,8200510,29,LU
Mamer,8200516,29,LU
Capellen,8200518,29,LU
Kleinbettingen,8200520,29,LU
Berchem,8200601,29,LU
Bettembourg,8200603,17,LU
Dudelange-Burange,8200611,29,LU
Dudelange-Ville,8200613,29,LU
Dudelange-Centre,8200614,29,LU
Kayl,8200622,29,LU
Tétange,8200624,29,LU
Rumelange,8200626,29,LU
Schifflange,8200630,29,LU
Esch-sur-Alzette,8200640,29,LU
Hollerich,8200710,29,LU
Leudelange,8200712,29,LU
Dippach-Reckange,8200714,29,LU
Schouweiler,8200716,29,LU
Bascharage-Sanem,8200718,29,LU
Belval-Université,8200910,29,LU
Belval-Rédange,8200912,29,LU
Belvaux-Soleuvre,8200914,29,LU
Oberkorn,8200916,29,LU
Differdange,8200920,29,LU
Niederkorn,8200922,29,LU
Pétange,8200930,17,LU
Rodange,8200940,17,LU
Mamer Lycée,8210014,29,LU
Dudelange-Usines,8230300,29,LU
Any luxemburgian stations,82F0001,33,LU
Piedimulera,8300003,29,IT
Omegna,8300010,29,IT
Pettenasco,8300011,29,IT
Orta-Miasino,8300012,29,IT
Borgomanero,8300016,29,IT
Novara,8300023,29,IT
Mortara,8300034,29,IT
Torino Porta Susa,8300035,29,IT
Torreberetti,8300039,29,IT
Valenza,8300041,29,IT
Gattinara,8300052,29,IT
Rovasenda,8300056,29,IT
Biella S. Paolo,8300070,29,IT
Borgosesia,8300104,29,IT
Romagnano Sesia,8300109,29,IT
Pre Saint Didier,8300130,29,IT
Morgex,8300131,29,IT
Aosta,8300137,29,IT
Chatillon-Saint Vincent,8300142,29,IT
Hone-Bard,8300147,29,IT
Pont Saint Martin,8300149,29,IT
Ivrea,8300154,29,IT
Calusco,8300158,29,IT
Bardonecchia,8300202,29,IT
Beaulard,8300203,29,IT
Oulx-Cesana-Claviere-Sestriere,8300204,29,IT
Bussoleno,8300208,29,IT
Condove-Chiusa S. Michele,8300212,29,IT
Avigliana,8300214,29,IT
Alpignano,8300216,29,IT
Collegno,8300217,29,IT
Torino Porta Nuova,8300219,29,IT
Settimo,8300229,29,IT
Chivasso,8300232,29,IT
Santhia,8300240,29,IT
Vercelli,8300245,29,IT
Casale Monferrato,8300314,29,IT
Torino Lingotto,8300452,29,IT
Trofarello,8300455,29,IT
Asti,8300462,29,IT
Alessandria,8300470,29,IT
Nichelino,8300511,29,IT
Airasca,8300514,29,IT
Pinerolo,8300517,29,IT
Torre Pellice,8300524,29,IT
Saluzzo,8300547,29,IT
Carmagnola,8300601,29,IT
Racconigi,8300602,29,IT
Cavallermaggiore,8300603,29,IT
Savigliano,8300604,29,IT
Fossano,8300606,29,IT
Cuneo,8300610,29,IT
Cuneo Gesso,8300611,29,IT
Borgo S. Dalmazzo,8300613,29,IT
Limone,8300617,29,IT
Sanfre,8300731,29,IT
Ceva,8300742,29,IT
Bra,8300821,29,IT
Alba,8300825,29,IT
Castagnole delle Lanze,8300828,29,IT
Nizza Monferrato,8300834,29,IT
Acqui Terme,8300867,29,IT
Mondovi,8300952,29,IT
Oleggio,8300984,29,IT
Domodossola,8301003,29,IT
Domodossola,8301003,29,IT
Vogogna Ossola,8301008,29,IT
Verbania-Pallanza,8301013,29,IT
Baveno,8301015,29,IT
Stresa,8301016,29,IT
Belgirate,8301017,29,IT
Lesa,8301018,29,IT
Arona,8301020,29,IT
Dormelletto,8301025,29,IT
Sesto Calende,8301026,29,IT
Somma Lombardo,8301028,29,IT
Gallarate,8301030,29,IT
Busto Arsizio,8301031,29,IT
Legnano,8301033,29,IT
Canegrate,8301034,29,IT
Parabiago,8301035,29,IT
Vanzago-Pogliano,8301036,29,IT
Rho,8301037,29,IT
Rho-Fiera Milano,8301039,29,IT
Magenta,8301040,29,IT
Vigevano,8301061,29,IT
Abbiategrasso,8301062,29,IT
Pino-Tronzano,8301110,29,IT
Luino,8301113,29,IT
Porto Valtravaglia,8301116,29,IT
Laveno-Mombello,8301118,29,IT
Ispra,8301121,29,IT
Besozzo,8301141,29,IT
Besnate,8301145,29,IT
Porto Ceresio,8301200,29,IT
Varese,8301205,29,IT
Albizzate-Solbiate Arno,8301209,29,IT
Albate-Camerlata,8301310,29,IT
Seregno,8301318,29,IT
Desio,8301320,29,IT
Lissone-Muggio,8301321,29,IT
Monza,8301322,29,IT
Sesto S. Giovanni,8301325,29,IT
Chiavenna,8301400,29,IT
Bellano-Tartavalle Terme,8301409,29,IT
Varenna-Esino,8301411,29,IT
Mandello del Lario,8301415,29,IT
Colico,8301420,29,IT
Morbegno,8301425,29,IT
Sondrio,8301430,29,IT
Tresenda-Aprica-Teglio,8301437,29,IT
Arcore,8301510,29,IT
Carnate-Usmate,8301511,29,IT
Cernusco-Merate,8301513,29,IT
Olgiate-Calco Brivio,8301514,29,IT
Lecco,8301520,29,IT
Calolziocorte-Olginate,8301524,29,IT
Ponte S. Pietro,8301528,29,IT
Bergamo,8301529,29,IT
Palazzolo sull Oglio,8301538,29,IT
Verdello-Dalmine,8301600,29,IT
Crema,8301605,29,IT
Milano S. Cristoforo,8301630,29,IT
Milano Porta Genova,8301631,29,IT
Milano Certosa,8301640,29,IT
Milano Porta Garibaldi,8301645,29,IT
Milano Centrale,8301700,29,IT
Milano Lambrate,8301701,29,IT
Pioltello-Limito,8301703,29,IT
Melzo,8301705,29,IT
Treviglio,8301708,29,IT
Romano,8301711,29,IT
Chiari,8301713,29,IT
Rovato,8301714,29,IT
Brescia,8301717,29,IT
Locate Triulzi,8301801,29,IT
Voghera,8301807,29,IT
Tortona,8301810,29,IT
Milano Rogoredo,8301820,29,IT
Melegnano,8301822,29,IT
Lodi,8301825,29,IT
Casalpusterlengo,8301827,29,IT
Codogno,8301828,29,IT
Pavia,8301860,29,IT
Cremona,8301915,29,IT
Piadena,8301919,29,IT
Stradella,8301945,29,IT
Castelvetro,8301960,29,IT
Brennero/Brenner,8302001,17,IT
Colle Isarco Gossensass,8302005,29,IT
Vipiteno Sterzing,8302006,29,IT
Campo di Trens Freienfeld,8302007,29,IT
Fortezza Franzensfeste,8302011,29,IT
Bressanone Brixen,8302014,29,IT
Chiusa Klausen,8302017,29,IT
Perca Plan Corones,8302018,29,IT
Ponte Gardena Waidbruck,8302020,29,IT
Bolzano Bozen,8302026,29,IT
Laives Leifers,8302029,29,IT
Bronzolo Branzoll,8302030,29,IT
Ora Auer,8302031,29,IT
Egna-Termeno,8302032,29,IT
Magre -Cortaccia,8302033,29,IT
Salorno Salurn,8302034,29,IT
Mezzocorona,8302035,29,IT
Trento,8302038,29,IT
Rovereto,8302044,29,IT
Mori,8302046,29,IT
Ala,8302049,29,IT
Peri,8302052,29,IT
Domegliara-S. Ambrogio,8302055,29,IT
Desenzano del Garda-Sirmione,8302084,29,IT
Peschiera del Garda,8302088,29,IT
Rio di Pusteria,8302102,29,IT
Vandoies Vintl,8302103,29,IT
Casteldarne Ehrenburg,8302105,29,IT
Brunico Bruneck,8302107,29,IT
Valdaora-Anterselva Olang-Anth,8302110,29,IT
Monguelfo-Valle di Casies Welsb.-G.,8302111,29,IT
Villabassa-Braies Niederdorf-Prags,8302112,29,IT
Dobbiaco Toblach,8302113,29,IT
San Candido/Innichen,8302114,17,IT
San Candido/Innichen,8302114,17,IT
Schio,8302140,29,IT
Anconetta,8302141,33,IT
Thiene,8302143,29,IT
Merano Meran,8302216,29,IT
Merano-Maia Bassa,8302217,29,IT
Gargazzone-Gargazon,8302218,29,IT
Lana-Postal Lana-Burgstall,8302219,29,IT
Vilpiano-Nalles,8302222,29,IT
Terlano-Andriano Terlan-Andria,8302223,29,IT
Settequerce Siebeneich,8302224,29,IT
Ponte d Adige Sigmundskron,8302225,29,IT
Bolzano Sud,8302226,29,IT
Caldonazzo,8302308,29,IT
Levico Terme,8302309,29,IT
Primolano,8302319,29,IT
Dossobuono,8302330,29,IT
Mantova,8302336,29,IT
Suzzara,8302340,29,IT
Carpi,8302349,29,IT
Bovolone,8302363,33,IT
Cerea,8302364,29,IT
Legnago,8302366,29,IT
Badia Polesine,8302370,29,IT
Montagnana,8302392,29,IT
Este,8302396,29,IT
Verona Porta Nuova,8302430,29,IT
Verona Porta Vescovo,8302433,29,IT
Caldiero,8302437,33,IT
S. Bonifacio,8302440,29,IT
Altavilla Tavernelle,8302444,33,IT
Vicenza,8302446,29,IT
Cismon del Grappa,8302500,29,IT
Noale-Scorze,8302510,29,IT
Spinea,8302516,33,IT
Bassano del Grappa,8302520,29,IT
Camposampiero,8302525,29,IT
Carmignano di Brenta,8302532,33,IT
Cittadella,8302535,29,IT
Castelfranco Veneto,8302537,29,IT
Albaredo,8302538,33,IT
Calalzo-Pieve di Cadore-Cortina,8302550,29,IT
Longarone-Zoldo,8302556,29,IT
Ponte nelle Alpi-Polpet,8302558,29,IT
Belluno,8302559,29,IT
Sedico-Bribano,8302560,29,IT
S. Giustina-Cesio,8302562,29,IT
Feltre,8302564,29,IT
Alano-Fener-Valdobbiadene,8302566,29,IT
Cornuda,8302569,29,IT
Montebelluna,8302570,29,IT
Grisignano di Zocco,8302579,29,IT
Padova,8302581,29,IT
Dolo,8302587,29,IT
Venezia Mestre,8302589,29,IT
Venezia S. Lucia,8302593,29,IT
Busa di Vigonza,8302595,33,IT
S. Vito al Tagliamento,8302660,29,IT
S. Stino di Livenza,8302664,29,IT
Ceggia,8302665,29,IT
S. Dona di Piave-Jesolo,8302666,29,IT
Quarto d Altino,8302670,29,IT
Pordenone,8302701,29,IT
Sacile,8302703,29,IT
Conegliano,8302706,29,IT
Susegana,8302708,29,IT
Spresiano,8302709,29,IT
Treviso Centrale,8302712,29,IT
Mogliano Veneto,8302717,29,IT
Vittorio Veneto,8302733,29,IT
Oderzo,8302765,29,IT
Motta di Livenza,8302767,29,IT
Annone Veneto,8302769,33,IT
Casarsa,8302830,29,IT
Codroipo,8302831,29,IT
Ugovizza-Valbruna,8303006,29,IT
Pontebba,8303010,29,IT
Tarvisio Boscoverde,8303015,33,IT
Carnia,8303016,29,IT
Gemona del Friuli,8303019,29,IT
Udine,8303026,29,IT
Pinzano,8303055,29,IT
Travesio,8303081,29,IT
Maniago,8303084,29,IT
Montereale Valcellina,8303085,29,IT
Aviano,8303087,29,IT
Palmanova,8303122,29,IT
Portogruaro-Caorle,8303200,29,IT
